Formatted Date,Summary,Precip Type,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Loud Cover,Pressure (millibars),Daily Summary
2009-01-22 17:00:00.000 +0100,Overcast,rain,3.888888888888889,1.427777777777778,0.92,9.66,300.0,4.508,0.0,1007.3,Mostly cloudy throughout the day.
2009-01-22 18:00:00.000 +0100,Overcast,rain,3.888888888888889,1.8333333333333317,0.92,8.05,300.0,4.9910000000000005,0.0,1007.3,Mostly cloudy throughout the day.
2009-01-22 19:00:00.000 +0100,Overcast,rain,3.7666666666666675,2.5,0.92,5.506200000000001,241.0,5.6672,0.0,1007.16,Mostly cloudy throughout the day.
2009-01-22 20:00:00.000 +0100,Overcast,rain,3.888888888888889,3.888888888888889,0.92,3.22,280.0,4.9910000000000005,0.0,1007.3,Mostly cloudy throughout the day.
2009-01-22 21:00:00.000 +0100,Mostly Cloudy,rain,3.3333333333333335,3.3333333333333335,0.96,3.22,300.0,4.9910000000000005,0.0,1006.9,Mostly cloudy throughout the day.
2009-01-22 22:00:00.000 +0100,Mostly Cloudy,rain,3.316666666666666,3.316666666666666,0.96,1.8998,157.0,4.379200000000001,0.0,1006.8,Mostly cloudy throughout the day.
2009-01-22 23:00:00.000 +0100,Overcast,rain,3.3333333333333335,3.3333333333333335,0.96,0.0,0.0,4.508,0.0,1005.7,Mostly cloudy throughout the day.
2009-01-23 00:00:00.000 +0100,Overcast,rain,3.3333333333333335,3.3333333333333335,0.96,0.0,0.0,4.025,0.0,1005.4,Foggy starting overnight continuing until night.
2009-01-23 01:00:00.000 +0100,Foggy,rain,3.3500000000000005,0.8888888888888897,1.0,9.2253,345.0,0.3059,0.0,991.44,Foggy starting overnight continuing until night.
2009-01-23 02:00:00.000 +0100,Foggy,rain,3.3333333333333335,0.40555555555555384,0.96,11.270000000000001,30.0,3.059,0.0,1003.7,Foggy starting overnight continuing until night.
2009-01-23 03:00:00.000 +0100,Foggy,rain,3.3333333333333335,0.40555555555555384,0.96,11.270000000000001,20.0,3.059,0.0,1002.9,Foggy starting overnight continuing until night.
2009-01-23 04:00:00.000 +0100,Foggy,rain,3.3999999999999986,0.56111111111111,0.96,10.9319,20.0,3.0751,0.0,1002.26,Foggy starting overnight continuing until night.
2009-01-23 05:00:00.000 +0100,Foggy,rain,2.7777777777777777,-0.5944444444444446,0.96,12.88,30.0,3.059,0.0,1001.5,Foggy starting overnight continuing until night.
2009-01-23 06:00:00.000 +0100,Foggy,rain,2.7777777777777777,0.5277777777777793,0.96,8.05,10.0,3.059,0.0,1001.1,Foggy starting overnight continuing until night.
2009-01-23 07:00:00.000 +0100,Foggy,rain,2.933333333333334,-0.03888888888888905,0.96,11.0929,19.0,2.1252000000000004,0.0,1000.93,Foggy starting overnight continuing until night.
2009-01-23 08:00:00.000 +0100,Foggy,rain,2.7777777777777777,-0.2666666666666669,0.96,11.270000000000001,30.0,2.5760000000000005,0.0,1000.4,Foggy starting overnight continuing until night.
2009-01-23 09:00:00.000 +0100,Foggy,rain,2.7777777777777777,0.10555555555555429,0.96,9.66,20.0,3.059,0.0,999.7,Foggy starting overnight continuing until night.
2009-01-23 10:00:00.000 +0100,Foggy,rain,3.872222222222222,2.794444444444445,0.9,5.055400000000001,358.0,3.1395,0.0,998.82,Foggy starting overnight continuing until night.
2009-01-23 11:00:00.000 +0100,Overcast,rain,5.0,5.0,0.86,4.83,10.0,3.5420000000000007,0.0,998.3,Foggy starting overnight continuing until night.
2009-01-23 12:00:00.000 +0100,Overcast,rain,5.0,3.138888888888888,0.86,8.05,10.0,4.025,0.0,997.3,Foggy starting overnight continuing until night.
2009-01-23 13:00:00.000 +0100,Foggy,rain,5.0,5.0,0.94,1.6583,352.0,3.2039,0.0,995.87,Foggy starting overnight continuing until night.
2009-01-23 14:00:00.000 +0100,Overcast,rain,6.111111111111111,6.111111111111111,0.86,3.22,60.0,3.5420000000000007,0.0,994.6,Foggy starting overnight continuing until night.
2009-01-23 15:00:00.000 +0100,Foggy,rain,6.111111111111111,6.111111111111111,0.86,3.22,250.0,3.059,0.0,993.6,Foggy starting overnight continuing until night.
2009-01-23 16:00:00.000 +0100,Foggy,rain,4.949999999999998,3.199999999999999,0.93,7.5992,215.0,2.2379,0.0,993.76,Foggy starting overnight continuing until night.
2009-01-23 17:00:00.000 +0100,Foggy,rain,5.0,3.138888888888888,0.93,8.05,220.0,2.5760000000000005,0.0,993.2,Foggy starting overnight continuing until night.
2009-01-23 18:00:00.000 +0100,Foggy,rain,3.888888888888889,1.8333333333333317,1.0,8.05,170.0,1.932,0.0,992.7,Foggy starting overnight continuing until night.
2009-01-23 19:00:00.000 +0100,Foggy,rain,3.8555555555555543,1.900000000000001,0.92,7.6636,169.0,1.7066000000000001,0.0,991.8,Foggy starting overnight continuing until night.
2009-01-23 20:00:00.000 +0100,Foggy,rain,3.888888888888889,1.8333333333333317,0.92,8.05,170.0,1.932,0.0,990.8,Foggy starting overnight continuing until night.
2009-01-23 21:00:00.000 +0100,Foggy,rain,3.888888888888889,2.311111111111109,0.96,6.44,180.0,1.932,0.0,990.0,Foggy starting overnight continuing until night.
2009-01-23 22:00:00.000 +0100,Foggy,rain,3.7666666666666675,2.205555555555555,0.96,6.3434,192.0,1.5134,0.0,989.52,Foggy starting overnight continuing until night.
2009-01-23 23:00:00.000 +0100,Foggy,rain,3.3333333333333335,1.6722222222222212,1.0,6.44,160.0,0.483,0.0,988.8,Foggy starting overnight continuing until night.
2009-01-24 00:00:00.000 +0100,Foggy,rain,3.3333333333333335,1.6722222222222212,1.0,6.44,260.0,0.32200000000000006,0.0,989.5,Foggy overnight.
2009-01-24 01:00:00.000 +0100,Foggy,snow,-0.36666666666666675,-2.294444444444444,1.0,5.6833,343.0,0.16100000000000003,0.0,995.11,Foggy overnight.
2009-01-24 02:00:00.000 +0100,Foggy,rain,3.3333333333333335,3.3333333333333335,1.0,3.22,270.0,0.483,0.0,989.1,Foggy overnight.
2009-01-24 03:00:00.000 +0100,Foggy,rain,3.3333333333333335,-0.7055555555555553,0.96,17.71,290.0,3.059,0.0,989.2,Foggy overnight.
2009-01-24 04:00:00.000 +0100,Partly Cloudy,rain,2.2888888888888874,0.2444444444444432,0.99,7.1001,276.0,6.2146,0.0,989.54,Foggy overnight.
2009-01-24 05:00:00.000 +0100,Mostly Cloudy,rain,2.2222222222222223,-0.12777777777777802,1.0,8.05,260.0,6.118,0.0,989.1,Foggy overnight.
2009-01-24 06:00:00.000 +0100,Mostly Cloudy,rain,2.2222222222222223,2.2222222222222223,1.0,3.22,180.0,6.118,0.0,989.4,Foggy overnight.
2009-01-24 07:00:00.000 +0100,Foggy,rain,2.1000000000000005,-1.0777777777777784,1.0,11.270000000000001,216.0,3.2039,0.0,990.52,Foggy overnight.
2009-01-24 08:00:00.000 +0100,Foggy,rain,2.2222222222222223,-0.12777777777777802,1.0,8.05,230.0,3.059,0.0,990.6,Foggy overnight.
2009-01-24 09:00:00.000 +0100,Overcast,rain,2.7777777777777777,0.10555555555555429,1.0,9.66,210.0,4.9910000000000005,0.0,990.9,Foggy overnight.
2009-01-24 10:00:00.000 +0100,Overcast,rain,2.705555555555554,-0.5055555555555556,0.99,12.0267,231.0,5.796,0.0,991.91,Foggy overnight.
2009-01-24 11:00:00.000 +0100,Overcast,rain,2.7777777777777777,-0.2666666666666669,1.0,11.270000000000001,250.0,7.084000000000001,0.0,992.1,Foggy overnight.
2009-01-24 12:00:00.000 +0100,Mostly Cloudy,rain,3.888888888888889,1.072222222222222,0.92,11.270000000000001,260.0,11.270000000000001,0.0,992.1,Foggy overnight.
2009-01-24 13:00:00.000 +0100,Mostly Cloudy,rain,5.8500000000000005,3.9722222222222214,0.81,8.7423,259.0,9.982000000000001,0.0,991.49,Foggy overnight.
2009-01-24 14:00:00.000 +0100,Partly Cloudy,rain,7.222222222222222,7.222222222222222,0.73,4.83,240.0,11.270000000000001,0.0,991.1,Foggy overnight.
2009-01-24 15:00:00.000 +0100,Partly Cloudy,rain,7.222222222222222,7.222222222222222,0.73,1.61,170.0,11.270000000000001,0.0,991.6,Foggy overnight.
2009-01-24 16:00:00.000 +0100,Mostly Cloudy,rain,6.061111111111109,4.283333333333334,0.79,8.4525,174.0,9.982000000000001,0.0,992.46,Foggy overnight.
2009-01-24 17:00:00.000 +0100,Partly Cloudy,rain,3.888888888888889,3.888888888888889,0.89,4.83,190.0,9.016,0.0,993.1,Foggy overnight.
2009-01-24 18:00:00.000 +0100,Partly Cloudy,rain,2.7777777777777777,2.7777777777777777,0.96,4.83,170.0,9.982000000000001,0.0,993.6,Foggy overnight.
2009-01-24 19:00:00.000 +0100,Partly Cloudy,rain,2.1499999999999986,0.9166666666666659,0.92,4.8783,153.0,7.1645,0.0,994.31,Foggy overnight.
2009-01-24 20:00:00.000 +0100,Clear,rain,1.1111111111111112,-1.8833333333333337,1.0,9.66,140.0,4.9910000000000005,0.0,994.7,Foggy overnight.
2009-01-24 21:00:00.000 +0100,Foggy,rain,1.1111111111111112,1.1111111111111112,0.96,3.22,110.0,3.059,0.0,994.6,Foggy overnight.
2009-01-24 22:00:00.000 +0100,Foggy,rain,0.6222222222222208,0.6222222222222208,0.99,3.1717,129.0,1.0304,0.0,995.07,Foggy overnight.
2009-01-24 23:00:00.000 +0100,Foggy,snow,0.0,0.0,1.0,3.22,160.0,0.16100000000000003,0.0,995.3,Foggy overnight.
2009-01-25 00:00:00.000 +0100,Foggy,snow,-0.5555555555555556,-0.5555555555555556,0.96,3.22,80.0,0.16100000000000003,0.0,995.7,Foggy starting overnight continuing until afternoon.
2009-01-25 01:00:00.000 +0100,Mostly Cloudy,rain,2.2222222222222223,-0.6666666666666663,0.93,10.0947,343.0,5.2969,0.0,1000.59,Foggy starting overnight continuing until afternoon.
2009-01-25 02:00:00.000 +0100,Foggy,snow,-1.1111111111111112,-3.4611111111111112,0.96,6.44,10.0,0.16100000000000003,0.0,996.2,Foggy starting overnight continuing until afternoon.
2009-01-25 03:00:00.000 +0100,Foggy,snow,-1.1111111111111112,-1.1111111111111112,0.96,3.22,0.0,0.16100000000000003,0.0,996.7,Foggy starting overnight continuing until afternoon.
2009-01-25 04:00:00.000 +0100,Foggy,snow,-1.1444444444444437,-4.78888888888889,1.0,10.465,29.0,0.27370000000000005,0.0,996.92,Foggy starting overnight continuing until afternoon.
2009-01-25 05:00:00.000 +0100,Foggy,snow,-2.2222222222222223,-5.8500000000000005,1.0,9.66,30.0,0.16100000000000003,0.0,997.2,Foggy starting overnight continuing until afternoon.
2009-01-25 06:00:00.000 +0100,Foggy,snow,-2.2222222222222223,-2.2222222222222223,1.0,4.83,20.0,0.16100000000000003,0.0,997.4,Foggy starting overnight continuing until afternoon.
2009-01-25 07:00:00.000 +0100,Foggy,snow,-0.9555555555555549,-5.01111111111111,0.99,12.316500000000001,38.0,0.3542,0.0,998.2,Foggy starting overnight continuing until afternoon.
2009-01-25 08:00:00.000 +0100,Foggy,snow,-1.1111111111111112,-6.761111111111112,1.0,20.93,40.0,0.16100000000000003,0.0,998.4,Foggy starting overnight continuing until afternoon.
2009-01-25 09:00:00.000 +0100,Foggy,snow,0.0,-3.9722222222222214,1.0,12.88,20.0,0.16100000000000003,0.0,998.5,Foggy starting overnight continuing until afternoon.
2009-01-25 10:00:00.000 +0100,Foggy,rain,0.10555555555555429,-4.722222222222222,1.0,17.6134,0.0,0.3542,0.0,999.76,Foggy starting overnight continuing until afternoon.
2009-01-25 11:00:00.000 +0100,Foggy,rain,1.1111111111111112,-3.9499999999999997,0.0,20.93,350.0,0.16100000000000003,0.0,1000.1,Foggy starting overnight continuing until afternoon.
2009-01-25 12:00:00.000 +0100,Foggy,rain,2.2222222222222223,-2.7444444444444454,1.0,22.540000000000003,10.0,2.5760000000000005,0.0,999.1,Foggy starting overnight continuing until afternoon.
2009-01-25 13:00:00.000 +0100,Overcast,rain,2.7611111111111106,-1.7944444444444447,0.96,20.4148,7.0,4.1055,0.0,999.18,Foggy starting overnight continuing until afternoon.
2009-01-25 14:00:00.000 +0100,Overcast,rain,3.3333333333333335,-0.7055555555555553,0.89,17.71,10.0,4.508,0.0,998.9,Foggy starting overnight continuing until afternoon.
2009-01-25 15:00:00.000 +0100,Overcast,rain,3.888888888888889,0.47777777777777747,0.89,14.49,10.0,7.084000000000001,0.0,999.0,Foggy starting overnight continuing until afternoon.
2009-01-25 16:00:00.000 +0100,Overcast,rain,3.9222222222222234,1.3055555555555562,0.89,10.368400000000001,342.0,6.601,0.0,999.45,Foggy starting overnight continuing until afternoon.
2009-01-25 17:00:00.000 +0100,Mostly Cloudy,rain,3.888888888888889,0.7611111111111097,0.89,12.88,350.0,6.118,0.0,1000.2,Foggy starting overnight continuing until afternoon.
2009-01-25 18:00:00.000 +0100,Mostly Cloudy,rain,3.888888888888889,0.7611111111111097,0.89,12.88,340.0,6.118,0.0,999.6,Foggy starting overnight continuing until afternoon.
2009-01-25 19:00:00.000 +0100,Overcast,rain,3.9222222222222234,0.7888888888888899,0.99,12.960500000000001,346.0,6.3434,0.0,1000.12,Foggy starting overnight continuing until afternoon.
2009-01-25 20:00:00.000 +0100,Overcast,rain,3.888888888888889,0.47777777777777747,1.0,14.49,350.0,6.118,0.0,1000.1,Foggy starting overnight continuing until afternoon.
2009-01-25 21:00:00.000 +0100,Overcast,rain,4.444444444444445,1.161111111111113,0.96,14.49,10.0,6.118,0.0,1000.4,Foggy starting overnight continuing until afternoon.
2009-01-25 22:00:00.000 +0100,Overcast,rain,3.888888888888889,1.2333333333333327,0.86,10.513300000000001,4.0,6.3434,0.0,1000.95,Foggy starting overnight continuing until afternoon.
2009-01-25 23:00:00.000 +0100,Overcast,rain,3.888888888888889,1.072222222222222,0.82,11.270000000000001,10.0,6.118,0.0,1000.9,Foggy starting overnight continuing until afternoon.
2009-01-26 00:00:00.000 +0100,Overcast,rain,3.3333333333333335,0.40555555555555384,0.85,11.270000000000001,10.0,6.118,0.0,1001.0,Foggy starting in the evening.
2009-01-26 01:00:00.000 +0100,Foggy,rain,1.4055555555555561,1.4055555555555561,0.99,4.524100000000001,100.0,2.415,0.0,1008.05,Foggy starting in the evening.
2009-01-26 02:00:00.000 +0100,Overcast,rain,2.7777777777777777,-0.2666666666666669,0.89,11.270000000000001,330.0,6.118,0.0,1001.7,Foggy starting in the evening.
2009-01-26 03:00:00.000 +0100,Overcast,rain,2.7777777777777777,-0.2666666666666669,0.89,11.270000000000001,330.0,6.118,0.0,1002.1,Foggy starting in the evening.
2009-01-26 04:00:00.000 +0100,Overcast,rain,2.7777777777777777,-0.26111111111111046,0.89,11.253900000000002,328.0,6.2146,0.0,1002.67,Foggy starting in the evening.
2009-01-26 05:00:00.000 +0100,Overcast,rain,2.7777777777777777,0.10555555555555429,0.89,9.66,330.0,6.118,0.0,1002.9,Foggy starting in the evening.
2009-01-26 06:00:00.000 +0100,Overcast,rain,2.2222222222222223,-0.561111111111112,1.0,9.66,350.0,6.118,0.0,1003.4,Foggy starting in the evening.
2009-01-26 07:00:00.000 +0100,Overcast,rain,2.255555555555557,-0.28888888888888864,0.92,8.790600000000001,357.0,6.2146,0.0,1003.8,Foggy starting in the evening.
2009-01-26 08:00:00.000 +0100,Overcast,rain,2.7777777777777777,0.10555555555555429,0.96,9.66,340.0,6.118,0.0,1004.5,Foggy starting in the evening.
2009-01-26 09:00:00.000 +0100,Overcast,rain,2.7777777777777777,2.7777777777777777,0.89,4.83,320.0,8.05,0.0,1004.9,Foggy starting in the evening.
2009-01-26 10:00:00.000 +0100,Mostly Cloudy,rain,3.8555555555555543,1.4333333333333325,0.83,9.466800000000001,7.0,10.143,0.0,1005.14,Foggy starting in the evening.
2009-01-26 11:00:00.000 +0100,Mostly Cloudy,rain,3.888888888888889,3.888888888888889,0.82,3.22,340.0,11.270000000000001,0.0,1005.6,Foggy starting in the evening.
2009-01-26 12:00:00.000 +0100,Overcast,rain,5.0,5.0,0.82,3.22,280.0,11.270000000000001,0.0,1005.6,Foggy starting in the evening.
2009-01-26 13:00:00.000 +0100,Overcast,rain,4.949999999999998,3.1555555555555554,0.83,7.760200000000001,271.0,10.143,0.0,1005.79,Foggy starting in the evening.
2009-01-26 14:00:00.000 +0100,Mostly Cloudy,rain,6.111111111111111,3.4666666666666677,0.76,12.88,20.0,9.982000000000001,0.0,1005.9,Foggy starting in the evening.
2009-01-26 15:00:00.000 +0100,Partly Cloudy,rain,6.111111111111111,4.444444444444445,0.76,8.05,30.0,9.982000000000001,0.0,1006.1,Foggy starting in the evening.
2009-01-26 16:00:00.000 +0100,Mostly Cloudy,rain,6.161111111111113,6.161111111111113,0.75,3.6708,51.0,9.982000000000001,0.0,1006.75,Foggy starting in the evening.
2009-01-26 17:00:00.000 +0100,Partly Cloudy,rain,3.888888888888889,3.888888888888889,0.89,4.83,110.0,7.084000000000001,0.0,1007.0,Foggy starting in the evening.
2009-01-26 18:00:00.000 +0100,Clear,rain,2.2222222222222223,2.2222222222222223,0.92,3.22,130.0,6.118,0.0,1007.5,Foggy starting in the evening.
2009-01-26 19:00:00.000 +0100,Foggy,rain,1.25,1.25,0.92,2.0930000000000004,156.0,2.1413,0.0,1007.96,Foggy starting in the evening.
2009-01-26 20:00:00.000 +0100,Foggy,snow,-1.1111111111111112,-1.1111111111111112,1.0,0.0,0.0,0.483,0.0,1008.1,Foggy starting in the evening.
2009-01-26 21:00:00.000 +0100,Foggy,snow,-1.1111111111111112,-1.1111111111111112,1.0,3.22,140.0,0.32200000000000006,0.0,1008.8,Foggy starting in the evening.
2009-01-26 22:00:00.000 +0100,Foggy,snow,-0.383333333333334,-0.383333333333334,0.99,3.4293,75.0,0.7567,0.0,1009.18,Foggy starting in the evening.
2009-01-26 23:00:00.000 +0100,Foggy,snow,-1.6666666666666667,-1.6666666666666667,0.96,3.22,100.0,0.805,0.0,1009.1,Foggy starting in the evening.
2009-01-27 00:00:00.000 +0100,Foggy,snow,-1.6666666666666667,-4.105555555555556,1.0,6.44,110.0,1.2880000000000003,0.0,1009.3,Foggy in the morning.
2009-01-27 01:00:00.000 +0100,Mostly Cloudy,rain,4.827777777777777,1.7944444444444427,0.96,13.5401,72.0,5.2325,0.0,1006.8,Foggy in the morning.
2009-01-27 02:00:00.000 +0100,Foggy,rain,2.2222222222222223,0.38888888888889045,0.96,6.44,110.0,1.932,0.0,1009.2,Foggy in the morning.
2009-01-27 03:00:00.000 +0100,Foggy,rain,2.2222222222222223,-0.9333333333333331,0.96,11.270000000000001,80.0,2.5760000000000005,0.0,1008.9,Foggy in the morning.
2009-01-27 04:00:00.000 +0100,Overcast,rain,2.9166666666666665,-0.11111111111111072,0.9,11.3344,97.0,5.184200000000001,0.0,1008.9,Foggy in the morning.
2009-01-27 05:00:00.000 +0100,Mostly Cloudy,rain,2.7777777777777777,-1.8388888888888881,0.96,20.93,100.0,6.118,0.0,1008.5,Foggy in the morning.
2009-01-27 06:00:00.000 +0100,Overcast,rain,2.2222222222222223,-1.8444444444444446,1.0,16.1,80.0,4.9910000000000005,0.0,1008.7,Foggy in the morning.
2009-01-27 07:00:00.000 +0100,Foggy,rain,2.133333333333335,-2.1111111111111116,1.0,17.1304,68.0,0.7406,0.0,1008.89,Foggy in the morning.
2009-01-27 08:00:00.000 +0100,Foggy,rain,2.2222222222222223,-1.5666666666666669,1.0,14.49,50.0,1.7710000000000004,0.0,1008.2,Foggy in the morning.
2009-01-27 09:00:00.000 +0100,Foggy,rain,2.2222222222222223,-1.8444444444444446,1.0,16.1,60.0,3.059,0.0,1008.2,Foggy in the morning.
2009-01-27 10:00:00.000 +0100,Overcast,rain,3.800000000000002,-0.47777777777777747,0.93,20.4148,68.0,7.228900000000001,0.0,1007.65,Foggy in the morning.
2009-01-27 11:00:00.000 +0100,Mostly Cloudy,rain,5.0,0.7944444444444443,0.93,22.540000000000003,60.0,11.270000000000001,0.0,1007.6,Foggy in the morning.
2009-01-27 12:00:00.000 +0100,Overcast,rain,6.111111111111111,2.377777777777778,0.86,20.93,60.0,11.270000000000001,0.0,1007.1,Foggy in the morning.
2009-01-27 13:00:00.000 +0100,Overcast,rain,6.177777777777776,1.8333333333333317,0.92,27.3378,49.0,5.216400000000001,0.0,1006.33,Foggy in the morning.
2009-01-27 14:00:00.000 +0100,Overcast,rain,6.111111111111111,1.8888888888888882,0.93,25.76,50.0,4.9910000000000005,0.0,1005.5,Foggy in the morning.
2009-01-27 15:00:00.000 +0100,Overcast,rain,6.111111111111111,2.0444444444444443,0.86,24.150000000000002,50.0,4.9910000000000005,0.0,1005.9,Foggy in the morning.
2009-01-27 16:00:00.000 +0100,Overcast,rain,6.127777777777778,2.305555555555555,0.93,21.8316,51.0,3.8318,0.0,1005.78,Foggy in the morning.
2009-01-27 17:00:00.000 +0100,Overcast,rain,6.111111111111111,2.205555555555555,0.93,22.540000000000003,50.0,3.5420000000000007,0.0,1006.2,Foggy in the morning.
2009-01-27 18:00:00.000 +0100,Overcast,rain,6.111111111111111,1.8888888888888882,0.93,25.76,50.0,6.118,0.0,1005.9,Foggy in the morning.
2009-01-27 19:00:00.000 +0100,Overcast,rain,6.177777777777776,2.5833333333333326,0.99,19.8835,59.0,5.796,0.0,1005.94,Foggy in the morning.
2009-01-27 20:00:00.000 +0100,Overcast,rain,6.111111111111111,2.377777777777778,0.93,20.93,60.0,6.118,0.0,1006.0,Foggy in the morning.
2009-01-27 21:00:00.000 +0100,Overcast,rain,6.111111111111111,2.766666666666665,0.96,17.71,70.0,6.118,0.0,1006.0,Foggy in the morning.
2009-01-27 22:00:00.000 +0100,Overcast,rain,6.144444444444446,3.299999999999999,0.96,14.2002,66.0,5.796,0.0,1006.14,Foggy in the morning.
2009-01-27 23:00:00.000 +0100,Overcast,rain,6.111111111111111,2.766666666666665,0.96,17.71,60.0,6.118,0.0,1006.2,Foggy in the morning.
2009-01-28 00:00:00.000 +0100,Mostly Cloudy,rain,5.555555555555555,2.5277777777777763,0.96,14.49,60.0,6.118,0.0,1006.1,Foggy in the morning.
2009-01-28 01:00:00.000 +0100,Overcast,rain,4.233333333333332,1.0777777777777766,0.96,13.4757,6.0,13.9587,0.0,1005.75,Foggy in the morning.
2009-01-28 02:00:00.000 +0100,Mostly Cloudy,rain,5.555555555555555,2.0722222222222206,0.93,17.71,70.0,6.118,0.0,1006.3,Foggy in the morning.
2009-01-28 03:00:00.000 +0100,Mostly Cloudy,rain,5.0,1.8444444444444446,0.96,14.49,60.0,6.118,0.0,1006.0,Foggy in the morning.
2009-01-28 04:00:00.000 +0100,Mostly Cloudy,rain,5.050000000000002,2.027777777777777,0.96,13.765500000000001,59.0,6.3434,0.0,1006.09,Foggy in the morning.
2009-01-28 05:00:00.000 +0100,Overcast,rain,5.0,1.8444444444444446,0.93,14.49,50.0,3.5420000000000007,0.0,0.0,Foggy in the morning.
2009-01-28 06:00:00.000 +0100,Overcast,rain,5.0,1.6000000000000014,0.93,16.1,50.0,3.5420000000000007,0.0,1005.9,Foggy in the morning.
2009-01-28 07:00:00.000 +0100,Foggy,rain,4.061111111111113,1.0388888888888874,0.99,12.525800000000002,41.0,3.0751,0.0,1006.02,Foggy in the morning.
2009-01-28 08:00:00.000 +0100,Foggy,rain,3.888888888888889,0.7611111111111097,1.0,12.88,30.0,3.059,0.0,1006.6,Foggy in the morning.
2009-01-28 09:00:00.000 +0100,Overcast,rain,3.888888888888889,0.22222222222222143,1.0,16.1,30.0,3.5420000000000007,0.0,1006.3,Foggy in the morning.
2009-01-28 10:00:00.000 +0100,Overcast,rain,4.044444444444445,0.5388888888888883,1.0,15.3111,20.0,4.3631,0.0,1006.4,Foggy in the morning.
2009-01-28 11:00:00.000 +0100,Overcast,rain,3.888888888888889,0.22222222222222143,1.0,16.1,10.0,6.118,0.0,1005.9,Foggy in the morning.
2009-01-28 12:00:00.000 +0100,Overcast,rain,3.888888888888889,0.22222222222222143,1.0,16.1,10.0,6.118,0.0,1005.2,Foggy in the morning.
2009-01-28 13:00:00.000 +0100,Overcast,rain,4.01111111111111,0.3722222222222232,1.0,16.1,359.0,6.601,0.0,1004.87,Foggy in the morning.
2009-01-28 14:00:00.000 +0100,Overcast,rain,3.888888888888889,-0.011111111111110874,1.0,17.71,350.0,6.118,0.0,1004.9,Foggy in the morning.
2009-01-28 15:00:00.000 +0100,Overcast,rain,3.888888888888889,-0.8055555555555551,0.92,24.150000000000002,340.0,7.084000000000001,0.0,1004.6,Foggy in the morning.
2009-01-28 16:00:00.000 +0100,Overcast,rain,4.01111111111111,-0.5333333333333338,0.92,23.1035,349.0,7.792400000000001,0.0,1004.85,Foggy in the morning.
2009-01-28 17:00:00.000 +0100,Overcast,rain,3.888888888888889,-0.6222222222222228,0.92,22.540000000000003,350.0,11.270000000000001,0.0,1005.0,Foggy in the morning.
2009-01-28 18:00:00.000 +0100,Overcast,rain,3.888888888888889,-0.6222222222222228,0.92,22.540000000000003,350.0,11.270000000000001,0.0,1005.1,Foggy in the morning.
2009-01-28 19:00:00.000 +0100,Overcast,rain,3.872222222222222,-0.055555555555556344,0.93,17.8549,357.0,10.513300000000001,0.0,1005.32,Foggy in the morning.
2009-01-28 20:00:00.000 +0100,Overcast,rain,2.7777777777777777,-1.8388888888888881,0.96,20.93,0.0,11.270000000000001,0.0,1005.3,Foggy in the morning.
2009-01-28 21:00:00.000 +0100,Overcast,rain,3.3333333333333335,-0.7055555555555553,0.96,17.71,0.0,15.134000000000002,0.0,1005.3,Foggy in the morning.
2009-01-28 22:00:00.000 +0100,Overcast,rain,3.366666666666668,-0.5222222222222229,0.96,16.7601,5.0,13.4113,0.0,1005.38,Foggy in the morning.
2009-01-28 23:00:00.000 +0100,Overcast,rain,3.3333333333333335,-0.7055555555555553,0.96,17.71,20.0,15.134000000000002,0.0,1005.5,Foggy in the morning.
2009-01-29 00:00:00.000 +0100,Overcast,rain,3.3333333333333335,-0.7055555555555553,0.96,17.71,20.0,15.134000000000002,0.0,1005.5,Overcast throughout the day.
2009-01-29 01:00:00.000 +0100,Overcast,rain,1.9611111111111117,-3.1277777777777773,0.84,22.9264,26.0,13.4113,0.0,1015.58,Overcast throughout the day.
2009-01-29 02:00:00.000 +0100,Overcast,rain,3.888888888888889,1.072222222222222,0.96,11.270000000000001,10.0,15.134000000000002,0.0,1006.1,Overcast throughout the day.
2009-01-29 03:00:00.000 +0100,Overcast,rain,3.888888888888889,1.072222222222222,0.96,11.270000000000001,20.0,15.134000000000002,0.0,1006.2,Overcast throughout the day.
2009-01-29 04:00:00.000 +0100,Overcast,rain,3.838888888888887,1.3055555555555562,0.99,9.9015,25.0,13.4113,0.0,1006.43,Overcast throughout the day.
2009-01-29 05:00:00.000 +0100,Overcast,rain,3.888888888888889,0.7611111111111097,1.0,12.88,30.0,11.270000000000001,0.0,0.0,Overcast throughout the day.
2009-01-29 06:00:00.000 +0100,Overcast,rain,3.888888888888889,0.7611111111111097,1.0,12.88,40.0,11.270000000000001,0.0,1007.3,Overcast throughout the day.
2009-01-29 07:00:00.000 +0100,Overcast,rain,4.861111111111111,2.177777777777779,0.94,11.6081,50.0,9.9015,0.0,1007.96,Overcast throughout the day.
2009-01-29 08:00:00.000 +0100,Overcast,rain,5.0,1.8444444444444446,0.93,14.49,50.0,8.05,0.0,1008.6,Overcast throughout the day.
2009-01-29 09:00:00.000 +0100,Overcast,rain,5.0,1.8444444444444446,0.93,14.49,50.0,8.05,0.0,1009.2,Overcast throughout the day.
2009-01-29 10:00:00.000 +0100,Overcast,rain,4.877777777777778,1.8555555555555574,0.94,13.507900000000001,51.0,7.228900000000001,0.0,1009.97,Overcast throughout the day.
